object_probs,left,top,right,bottom
truck 0.91076,349,507,618,710
motorbike 0.93868,979,432,1064,511
motorbike 0.93676,786,403,845,461
motorbike 0.91467,500,304,531,339
motorbike 0.91223,410,328,439,370
person 0.68576 motorbike 0.76289,498,290,528,328
car 0.97860,235,377,367,488
car 0.93369,189,317,252,368
car 0.88221,288,421,436,602
car 0.55900,289,198,314,217
car 0.55238,247,195,268,214
person 0.80847,407,316,433,348
person 0.79366,791,378,840,452
person 0.64455,595,267,620,304
person 0.60290,494,280,519,305
person 0.50903,584,273,608,306
