object_probs,left,top,right,bottom
truck 0.54899,447,297,555,404
motorbike 0.95641,751,396,798,462
motorbike 0.95028,376,268,397,295
motorbike 0.63799,423,266,441,292
motorbike 0.63771,847,402,909,448
person 0.89285 motorbike 0.56655,374,256,395,284
motorbike 0.51724,855,382,900,438
car 0.98481,300,223,339,255
car 0.92025,262,232,307,267
car 0.86920,782,429,1027,627
car 0.72793,242,191,268,211
car 0.61429,442,316,561,412
car 0.61088,445,275,530,327
car 0.56489,287,200,311,218
car 0.54153,304,213,335,239
person 0.90419,753,379,795,452
person 0.71905,862,373,890,412
