object_probs,left,top,right,bottom
truck 0.85333,706,379,906,548
motorbike 0.89465,553,494,603,570
motorbike 0.85345,120,509,175,571
motorbike 0.78784,665,478,717,545
motorbike 0.70294,426,377,482,429
motorbike 0.56353,564,269,603,316
motorbike 0.51891,294,251,310,281
car 0.98290,297,296,385,376
car 0.97335,235,395,365,509
car 0.92551,216,344,296,410
car 0.76724,320,245,354,278
car 0.76171,316,234,355,264
car 0.63283,287,201,313,219
car 0.53247,402,599,624,718
person 0.89570,550,454,597,535
person 0.83367,659,432,699,513
person 0.80946,117,472,165,553
person 0.80837,568,271,600,313
person 0.64677,441,343,481,401
person 0.59378,199,532,237,627
person 0.56166,197,534,277,647
