object_probs,left,top,right,bottom
truck 0.56294,326,494,568,698
motorbike 0.97899,961,574,1076,696
motorbike 0.94315,717,575,791,671
motorbike 0.92333,374,249,391,274
motorbike 0.91655,867,599,971,709
motorbike 0.78758,309,271,328,306
motorbike 0.65238,156,560,201,634
car 0.97803,412,264,479,310
car 0.93225,247,300,322,362
car 0.67208,289,197,315,218
person 0.77011,717,528,791,653
person 0.72013,308,254,327,282
person 0.68195,877,564,967,695
person 0.66005,370,235,388,263
person 0.65853,987,533,1059,615
person 0.63057,144,503,194,611
person 0.54805,728,526,780,595
