object_probs,left,top,right,bottom
car 0.55965 truck 0.61931,247,398,392,546
motorbike 0.96045,725,440,788,510
motorbike 0.95485,625,416,674,479
motorbike 0.94401,978,459,1063,541
motorbike 0.93404,540,392,585,474
motorbike 0.78370,155,560,202,632
motorbike 0.71009,461,376,497,432
person 0.51034 motorbike 0.66584,302,231,317,258
car 0.92998,340,235,382,266
car 0.74220,289,199,314,217
person 0.93726,540,378,584,453
person 0.87747,732,411,782,494
person 0.86634,624,384,669,450
person 0.78597,146,501,194,613
person 0.63514,461,351,488,386
person 0.51016,1005,426,1049,521
