object_probs,left,top,right,bottom
truck 0.61154,329,499,579,699
motorbike 0.96865,870,602,989,713
motorbike 0.96128,985,574,1078,698
motorbike 0.94587,375,248,393,276
motorbike 0.92595,728,575,808,685
person 0.54112 motorbike 0.79572,309,270,330,305
motorbike 0.68097,309,284,329,318
motorbike 0.63768,155,558,201,635
car 0.97334,414,262,484,311
car 0.86892,248,313,325,372
car 0.78372,290,198,313,218
person 0.87774,890,564,974,695
person 0.80117,310,256,330,284
person 0.75350,736,535,790,620
person 0.67121,997,542,1066,612
person 0.62198,144,502,194,613
