object_probs,left,top,right,bottom
truck 0.68212,678,374,880,525
bus 0.94310,905,453,1078,663
motorbike 0.82340,429,369,459,410
motorbike 0.80641,360,299,402,352
motorbike 0.75243,514,361,553,422
motorbike 0.66978,571,264,616,311
motorbike 0.58812,154,553,205,635
car 0.96811,204,356,346,486
car 0.96745,273,276,335,338
car 0.92975,328,472,544,719
car 0.85441,290,226,315,257
car 0.62578,678,364,875,512
person 0.87919,425,340,454,369
person 0.78774,371,295,396,327
person 0.75483,841,669,889,719
person 0.71699,511,342,550,398
person 0.59258,425,342,460,403
person 0.58896,946,647,1029,718
person 0.55375,120,481,200,607
