object_probs,left,top,right,bottom
truck 0.67570,652,361,849,511
bus 0.93223,868,433,1078,627
motorbike 0.85748,335,266,357,294
motorbike 0.83882,378,287,406,322
motorbike 0.78908,540,296,577,347
motorbike 0.78569,575,271,611,306
motorbike 0.78462,309,249,336,273
motorbike 0.74147,524,481,574,552
person 0.53066 motorbike 0.62410,332,257,354,283
person 0.70144 motorbike 0.58271,377,272,402,301
motorbike 0.55590,307,238,333,262
car 0.98339,286,426,449,599
car 0.86648,214,360,339,487
car 0.84542,650,360,839,514
car 0.51800,875,605,1079,719
person 0.93946,299,653,376,719
person 0.87491,489,542,540,602
person 0.70587,518,439,568,514
person 0.59773,120,484,197,608
