object_probs,left,top,right,bottom
truck 0.88860,359,521,617,709
bus 0.76521,849,430,1072,651
motorbike 0.93700,417,412,469,488
motorbike 0.83048,333,264,353,293
motorbike 0.75061,573,264,617,310
motorbike 0.71678,428,267,450,296
person 0.79793,331,255,351,287
motorbike 0.56422,149,539,199,623
motorbike 0.55311,793,543,862,608
car 0.92203,282,427,451,601
car 0.86278,645,358,835,509
car 0.78922,212,361,340,487
person 0.83591,292,645,361,717
person 0.79392,806,487,865,581
person 0.76569,417,391,463,476
person 0.50306,428,251,450,285
