object_probs,left,top,right,bottom
truck 0.62725,679,373,883,527
bus 0.90693,926,469,1079,690
motorbike 0.92596,534,385,576,441
motorbike 0.90813,443,379,483,435
motorbike 0.86269,369,330,408,368
motorbike 0.69763,571,264,616,311
car 0.99247,273,279,343,344
car 0.94033,205,357,350,489
car 0.92327,339,505,573,708
car 0.89500,290,228,321,259
car 0.59961,684,365,872,509
car 0.58215,283,209,318,240
person 0.95339,531,359,570,422
person 0.86056,370,306,414,360
person 0.82362,444,362,481,426
person 0.76041,444,359,475,390
person 0.64938,531,358,565,390
person 0.64170,120,480,200,609
person 0.61151,1056,635,1079,719
