object_probs,left,top,right,bottom
truck 0.90280,343,509,619,704
motorbike 0.94576,791,402,854,464
motorbike 0.85854,586,320,626,383
motorbike 0.75925,383,398,424,462
motorbike 0.74889,347,266,367,297
motorbike 0.67002,153,560,199,631
motorbike 0.57562,580,273,612,306
motorbike 0.56519,848,400,910,454
motorbike 0.52113,592,269,623,304
car 0.98664,389,265,474,335
car 0.93240,284,427,438,605
car 0.79663,606,340,762,478
car 0.78847,216,357,340,486
person 0.80953,713,337,734,368
person 0.77677,594,565,645,634
person 0.57862,381,374,414,410
person 0.52871,348,255,368,280
