object_probs,left,top,right,bottom
motorbike 0.94505,501,426,560,482
motorbike 0.90713,806,356,850,423
motorbike 0.78920,935,503,1012,575
motorbike 0.51407,602,597,683,718
car 0.99681,400,290,493,359
car 0.99602,492,273,599,349
car 0.99315,621,418,830,556
car 0.99166,487,343,634,447
car 0.98455,612,317,753,412
car 0.98443,253,497,437,711
car 0.96872,935,543,1079,719
car 0.89997,284,238,317,282
person 0.92695,547,671,609,719
person 0.89433,807,336,845,408
person 0.74498,950,468,1012,528
person 0.74206,504,393,555,471
