object_probs,left,top,right,bottom
truck 0.60900,679,374,874,524
bus 0.96069,886,435,1072,676
motorbike 0.82857,410,348,435,388
motorbike 0.72920,493,355,532,410
motorbike 0.68383,841,622,973,719
motorbike 0.67740,351,308,385,339
motorbike 0.66423,348,287,388,336
motorbike 0.60193,572,263,616,310
motorbike 0.58428,151,558,199,631
person 0.80191,351,290,383,328
car 0.97071,206,357,342,483
car 0.93388,315,458,509,704
car 0.71301,676,362,875,515
person 0.84272,489,332,523,367
person 0.72975,120,482,199,608
person 0.63776,779,639,829,716
person 0.63064,408,332,435,366
person 0.53108,407,322,430,348
