object_probs,left,top,right,bottom
truck 0.89234,402,272,542,368
motorbike 0.92643,857,418,935,494
motorbike 0.92162,582,305,615,346
motorbike 0.67558,938,499,1019,573
motorbike 0.53846,603,596,677,719
car 0.99800,591,391,776,531
car 0.97531,260,223,300,259
car 0.96521,286,250,341,297
car 0.92055,936,543,1079,717
car 0.88475,371,234,443,280
car 0.81373,251,195,269,212
person 0.85348,581,287,609,331
person 0.82334,548,670,608,719
person 0.80722,945,469,1016,556
person 0.74159,871,398,921,476
person 0.53682,338,248,354,278
