object_probs,left,top,right,bottom
truck 0.85951,345,498,605,711
bus 0.77804,817,432,1041,583
motorbike 0.79239,635,321,675,376
motorbike 0.69139,782,386,844,437
motorbike 0.66154,152,541,200,622
motorbike 0.54747,580,271,614,306
motorbike 0.54380,445,329,473,374
motorbike 0.53200,592,268,624,303
motorbike 0.51027,465,287,493,318
motorbike 0.50556,417,266,438,293
car 0.94183,508,310,643,415
car 0.93349,226,353,330,488
car 0.91998,285,422,439,596
person 0.90764,332,358,367,419
person 0.82920,464,272,487,310
person 0.65468,794,360,838,428
person 0.63784,638,315,664,349
person 0.57483,290,215,305,240
person 0.55363,797,358,828,393
person 0.51536,440,317,464,340
