object_probs,left,top,right,bottom
truck 0.88717,334,500,616,709
bus 0.58331,828,421,1062,617
person 0.71521 motorbike 0.95811,492,288,517,323
motorbike 0.95769,457,349,487,390
motorbike 0.88433,436,269,457,299
motorbike 0.80424,676,344,719,396
motorbike 0.73134,833,382,899,432
motorbike 0.66514,154,562,200,630
motorbike 0.55816,582,262,628,307
car 0.97511,522,318,652,421
car 0.96808,284,422,437,600
car 0.96100,212,356,336,491
person 0.87305,344,367,381,424
person 0.76788,677,330,709,365
person 0.73773,454,322,479,347
person 0.71421,455,330,486,363
person 0.67540,593,565,644,638
person 0.58443,294,215,311,242
person 0.51144,839,378,887,432
