object_probs,left,top,right,bottom
motorbike 0.96865,608,381,652,438
motorbike 0.95611,749,388,808,438
motorbike 0.90069,533,369,565,413
motorbike 0.81653,397,328,425,370
motorbike 0.78633,156,558,202,632
motorbike 0.61467,464,365,495,408
car 0.95205,312,223,358,257
car 0.68568,211,361,335,488
car 0.66895,289,198,315,219
car 0.51035,293,212,311,239
person 0.94918,756,355,799,427
person 0.93684,608,360,648,426
person 0.86383,458,334,488,367
person 0.81571,527,343,563,405
person 0.75136,398,312,422,346
person 0.70286,460,340,497,400
person 0.64996,147,506,194,609
person 0.56425,529,341,556,368
person 0.53735,533,353,561,389
person 0.52183,610,360,641,391
