object_probs,left,top,right,bottom
truck 0.91064,337,506,630,708
truck 0.90881,721,537,1079,719
motorbike 0.81871,551,307,580,337
motorbike 0.68165,151,537,198,623
motorbike 0.50619,545,289,584,335
motorbike 0.50601,404,262,422,302
car 0.98105,299,232,355,283
car 0.89734,286,422,439,600
car 0.86238,433,274,517,357
car 0.80120,221,364,342,486
car 0.76673,213,340,293,407
car 0.57235,287,201,313,219
person 0.93188,549,292,579,330
person 0.70831,595,566,645,634
person 0.62560,596,268,622,303
person 0.56020,456,256,473,278
