object_probs,left,top,right,bottom
truck 0.85370,338,493,628,705
motorbike 0.88929,917,561,1033,667
motorbike 0.81840,370,248,388,275
motorbike 0.80426,443,266,467,305
motorbike 0.70506,229,481,272,584
motorbike 0.67990,289,247,302,272
motorbike 0.65020,314,231,333,253
motorbike 0.58648,321,249,338,272
car 0.98869,213,348,293,430
car 0.93206,289,419,436,603
car 0.55814,291,199,315,217
person 0.82293,224,467,269,571
person 0.79867,936,526,1021,645
person 0.52786,287,238,304,264
person 0.51714,145,502,194,611
person 0.51433,596,268,621,303
person 0.50395,314,216,329,239
