object_probs,left,top,right,bottom
truck 0.69444,653,361,849,511
bus 0.95092,867,434,1079,625
motorbike 0.90478,377,287,406,320
motorbike 0.86075,539,305,571,345
motorbike 0.81442,574,271,612,306
motorbike 0.78429,334,266,356,293
motorbike 0.73359,306,237,331,263
motorbike 0.65475,521,481,569,550
motorbike 0.59250,332,256,353,282
motorbike 0.56886,309,248,335,271
person 0.72234 motorbike 0.55896,378,273,401,306
motorbike 0.51598,150,537,199,624
car 0.97769,285,426,450,600
car 0.84902,214,358,337,488
car 0.81866,650,359,839,513
person 0.87786,298,653,375,719
person 0.80671,488,542,538,599
person 0.75913,511,438,558,513
person 0.52512,120,482,197,608
