object_probs,left,top,right,bottom
truck 0.92578,334,503,625,703
truck 0.54842,753,556,1056,719
person 0.66066 motorbike 0.88440,352,268,372,299
motorbike 0.69550,825,420,894,479
motorbike 0.66443,151,535,198,625
motorbike 0.63420,603,322,647,389
motorbike 0.59544,389,398,433,466
motorbike 0.57824,875,403,942,461
motorbike 0.51342,581,273,614,306
car 0.98296,392,264,487,340
car 0.94048,284,428,438,603
car 0.79816,213,355,337,486
car 0.62974,619,346,779,485
person 0.87073,389,379,428,450
person 0.73561,594,565,645,634
