object_probs,left,top,right,bottom
truck 0.72527,294,476,511,681
motorbike 0.98125,738,531,812,631
motorbike 0.94231,613,490,662,569
motorbike 0.87341,836,515,913,607
motorbike 0.70102,1009,552,1075,682
motorbike 0.60679,154,558,201,634
motorbike 0.55172,347,233,366,259
car 0.97461,384,247,440,291
car 0.85432,260,271,309,331
car 0.60750,289,199,314,219
person 0.94371,609,452,655,537
person 0.94161,745,489,805,583
person 0.74519,309,252,328,285
person 0.65135,144,502,194,611
person 0.62702,842,479,893,556
person 0.57382,286,246,300,277
