object_probs,left,top,right,bottom
bus 0.52926 truck 0.74401,226,355,400,572
motorbike 0.98234,557,419,603,486
motorbike 0.96381,640,417,695,490
motorbike 0.93231,473,379,511,438
motorbike 0.90741,751,452,816,526
motorbike 0.79709,154,561,202,632
motorbike 0.71755,1028,470,1079,559
motorbike 0.67872,308,232,324,254
car 0.88369,341,233,388,272
car 0.83454,290,198,314,217
person 0.96573,557,394,601,472
person 0.94071,640,390,692,478
person 0.82374,146,502,194,613
person 0.77048,757,420,804,489
person 0.75752,474,360,498,388
person 0.73160,472,362,508,423
