object_probs,left,top,right,bottom
truck 0.69801,665,374,868,520
car 0.60894,669,361,869,517
truck 0.60750,278,433,489,639
bus 0.97725,878,429,1079,655
person 0.55532 motorbike 0.88781,331,271,358,303
motorbike 0.82484,450,330,476,366
motorbike 0.79628,373,307,394,341
motorbike 0.71445,572,264,617,310
motorbike 0.57727,371,291,394,325
motorbike 0.52812,154,562,198,630
car 0.78053,210,362,340,484
car 0.72764,300,436,477,605
person 0.72733,680,505,748,571
person 0.59917,651,575,727,699
person 0.50598,441,304,477,362
