object_probs,left,top,right,bottom
motorbike 0.88229,717,542,831,651
motorbike 0.86603,894,375,966,451
motorbike 0.78197,936,502,1010,575
motorbike 0.65229,610,642,685,719
car 0.99682,311,256,377,313
car 0.99434,260,335,373,446
car 0.98807,620,407,839,554
car 0.98663,441,306,543,391
car 0.98516,722,354,907,484
car 0.98276,505,355,638,460
car 0.98025,936,543,1077,719
car 0.97982,541,295,678,387
car 0.93960,271,519,455,717
person 0.96411,547,671,610,719
person 0.74745,948,466,1013,532
person 0.55024,603,575,682,697
person 0.50606,735,518,785,591
