object_probs,left,top,right,bottom
truck 0.87397,352,509,618,708
bus 0.85609,863,439,1076,652
motorbike 0.91746,493,292,526,327
motorbike 0.90304,740,513,815,596
motorbike 0.83693,394,307,417,340
motorbike 0.56503,386,284,419,341
person 0.85125,388,288,414,333
motorbike 0.50333,582,271,612,305
car 0.85764,644,357,836,507
car 0.85703,214,358,340,485
car 0.81062,285,421,440,606
person 0.92192,750,474,804,554
person 0.74645,296,647,349,718
person 0.74014,558,508,623,568
person 0.58697,494,279,518,307
person 0.56802,482,496,532,541
person 0.50455,137,500,184,573
