object_probs,left,top,right,bottom
truck 0.66812,651,361,850,512
bus 0.92489,866,431,1076,629
motorbike 0.94228,385,289,411,325
motorbike 0.92757,336,267,359,296
motorbike 0.88398,308,249,337,274
motorbike 0.80358,556,299,593,353
motorbike 0.62507,513,483,585,550
motorbike 0.58512,575,270,610,305
car 0.98281,288,426,448,600
car 0.83730,214,360,341,487
car 0.83561,650,360,839,513
person 0.93197,490,549,555,612
person 0.87274,524,445,571,539
person 0.85901,304,658,378,719
person 0.59822,382,275,410,307
