object_probs,left,top,right,bottom
truck 0.89405,332,499,624,705
truck 0.53621,217,363,336,485
bus 0.94352,771,407,989,576
motorbike 0.91468,416,309,444,349
motorbike 0.69577,153,540,198,621
motorbike 0.67590,582,261,629,308
motorbike 0.61771,657,343,707,387
car 0.97056,475,297,598,396
car 0.90559,286,423,438,596
car 0.74503,225,359,324,488
person 0.90175,506,469,550,531
person 0.78462,404,250,422,288
person 0.69471,594,565,646,636
person 0.67065,414,298,439,326
person 0.59286,658,323,701,377
person 0.58095,664,320,694,351
