object_probs,left,top,right,bottom
truck 0.90952,340,506,626,703
truck 0.77564,757,565,1052,719
motorbike 0.93460,926,441,1010,510
person 0.71573 motorbike 0.83612,335,231,355,257
motorbike 0.83521,380,287,402,318
motorbike 0.68055,150,536,197,624
motorbike 0.61980,447,461,494,514
motorbike 0.50740,716,350,758,378
car 0.96407,286,423,438,601
car 0.95153,438,282,540,361
car 0.92398,214,359,342,485
car 0.56534,693,381,880,532
person 0.86326,381,273,401,308
person 0.80815,945,408,989,487
person 0.79896,594,566,646,634
person 0.73423,448,423,491,489
