object_probs,left,top,right,bottom
motorbike 0.92951,789,403,854,458
motorbike 0.92807,414,346,442,384
motorbike 0.89340,475,362,514,415
motorbike 0.86933,631,397,676,455
motorbike 0.83363,548,376,586,431
motorbike 0.81885,156,559,202,632
person 0.56947,548,362,584,426
car 0.88709,316,225,363,259
car 0.68981,288,198,315,219
car 0.61772,217,358,342,497
person 0.91993,474,343,510,403
person 0.85640,409,320,434,345
person 0.81906,631,367,671,425
person 0.76098,476,342,502,368
person 0.72975,147,504,194,610
person 0.72202,408,321,443,379
person 0.66894,797,369,845,449
person 0.62418,553,355,580,388
