object_probs,left,top,right,bottom
truck 0.89032,331,492,632,706
motorbike 0.95504,296,251,313,277
motorbike 0.86197,482,287,510,320
person 0.68320 motorbike 0.85784,335,234,350,256
person 0.89196 motorbike 0.77336,395,250,413,282
person 0.69529 motorbike 0.75624,351,255,369,285
motorbike 0.70565,228,500,275,609
motorbike 0.68011,155,560,199,633
motorbike 0.60735,354,267,370,291
motorbike 0.54090,994,571,1077,700
car 0.98251,215,359,311,447
car 0.86173,290,417,440,600
car 0.59991,289,199,314,217
person 0.89749,228,484,277,596
person 0.70163,1012,554,1079,699
person 0.64677,595,268,622,303
person 0.61316,484,273,506,307
person 0.57268,141,504,184,607
