object_probs,left,top,right,bottom
truck 0.83708,347,508,622,705
bus 0.55688,858,441,1079,657
motorbike 0.96784,711,495,777,572
motorbike 0.94978,375,287,401,326
motorbike 0.83960,465,283,495,321
motorbike 0.66877,150,539,198,622
car 0.90317,640,354,830,493
car 0.86327,285,422,438,600
car 0.79756,223,350,327,487
person 0.90550,715,457,768,534
person 0.78199,556,505,623,618
person 0.77770,479,487,527,534
person 0.75035,294,642,363,717
person 0.69047,375,278,395,310
person 0.64206,197,625,267,710
person 0.62973,464,272,487,310
person 0.54158,592,563,643,640
person 0.51854,992,404,1028,465
