object_probs,left,top,right,bottom
truck 0.62847,679,373,883,527
bus 0.90642,926,469,1079,690
motorbike 0.92597,534,385,576,441
motorbike 0.90838,443,379,483,435
motorbike 0.86873,369,330,408,368
motorbike 0.69981,571,264,616,311
motorbike 0.50128,155,552,209,637
car 0.99269,273,278,343,344
car 0.93931,205,357,350,489
car 0.92289,339,504,573,708
car 0.89297,290,228,321,259
car 0.59845,684,365,872,509
car 0.58014,284,209,318,240
person 0.95330,531,358,570,422
person 0.86722,370,306,414,360
person 0.82288,444,362,481,426
person 0.75910,444,359,475,390
person 0.65002,531,358,565,390
person 0.63428,120,480,200,609
person 0.61188,1056,635,1079,719
