object_probs,left,top,right,bottom
truck 0.87343,334,494,630,703
motorbike 0.95988,539,307,569,347
motorbike 0.92093,353,285,376,321
motorbike 0.91055,690,348,737,396
motorbike 0.86014,413,265,434,293
motorbike 0.81236,604,358,647,410
motorbike 0.69717,150,540,197,621
motorbike 0.50810,408,257,430,288
car 0.96588,225,375,344,481
car 0.87594,288,422,436,607
person 0.94173,263,646,328,719
person 0.80568,351,277,371,307
person 0.71483,701,331,729,361
person 0.67199,604,332,635,362
person 0.64227,148,510,194,603
person 0.57935,603,343,646,403
