object_probs,left,top,right,bottom
truck 0.90120,336,495,626,705
motorbike 0.94820,793,419,860,482
motorbike 0.92602,437,268,468,307
motorbike 0.87827,621,344,656,388
motorbike 0.87261,375,305,400,341
person 0.68988,373,290,400,330
person 0.62461,617,324,655,383
motorbike 0.52092,582,272,610,306
car 0.90527,227,381,343,487
car 0.81925,288,421,435,606
car 0.54699,290,199,313,216
person 0.69528,795,356,840,426
person 0.54660,594,266,621,304
person 0.51993,798,352,829,390
person 0.51580,796,392,846,472
