object_probs,left,top,right,bottom
truck 0.77260,336,497,611,704
bus 0.62903,809,420,1032,579
motorbike 0.83122,434,328,462,367
motorbike 0.82832,594,305,639,360
motorbike 0.80440,736,365,804,420
motorbike 0.75082,152,538,198,621
car 0.97679,500,302,625,411
car 0.97475,217,360,339,485
car 0.87970,286,421,437,601
person 0.90646,528,484,582,555
person 0.85225,446,267,465,307
person 0.74034,432,313,459,346
person 0.59692,404,251,421,285
person 0.59264,585,262,628,312
person 0.58519,594,566,644,635
person 0.56627,737,347,783,402
person 0.54959,750,358,798,420
person 0.53705,281,211,292,237
