object_probs,left,top,right,bottom
motorbike 0.97304,648,399,698,464
motorbike 0.95320,563,377,602,440
motorbike 0.89377,824,400,892,469
motorbike 0.84698,155,559,202,632
motorbike 0.81834,425,347,452,392
motorbike 0.71861,299,226,312,251
motorbike 0.69675,489,377,529,432
car 0.97422,322,230,366,261
car 0.81432,287,198,316,219
car 0.72743,232,391,356,514
person 0.88571,649,375,693,450
person 0.87108,488,346,525,407
person 0.80974,146,503,194,612
person 0.80791,833,380,880,451
person 0.66264,560,359,598,428
person 0.59348,420,329,443,366
person 0.52775,428,335,452,369
