object_probs,left,top,right,bottom
motorbike 0.90453,440,380,488,443
motorbike 0.86400,934,504,1012,575
motorbike 0.79865,782,358,832,411
person 0.63501,781,338,827,405
car 0.99803,380,278,475,352
car 0.99464,480,272,577,337
car 0.99357,479,344,611,441
car 0.99106,619,416,829,558
car 0.98283,575,307,712,406
car 0.98199,235,501,418,666
car 0.97734,935,544,1078,719
car 0.70081,284,243,306,275
person 0.96571,547,672,609,719
person 0.73051,949,468,1013,528
person 0.68267,442,361,485,431
person 0.60044,596,563,630,642
