object_probs,left,top,right,bottom
truck 0.89161,342,508,618,704
motorbike 0.86936,775,403,833,456
motorbike 0.79956,841,383,887,442
motorbike 0.74995,345,267,366,297
motorbike 0.67502,153,560,199,631
motorbike 0.53039,768,389,790,430
motorbike 0.52021,594,269,623,304
car 0.98730,385,268,472,332
car 0.94292,283,427,440,604
car 0.80080,214,355,338,486
car 0.72091,600,341,751,474
person 0.91631,700,334,724,366
person 0.76289,594,565,645,634
person 0.76287,768,373,788,413
person 0.62278,786,371,809,408
person 0.51074,370,368,410,426
