object_probs,left,top,right,bottom
truck 0.91971,357,518,615,710
truck 0.51353,651,365,848,501
bus 0.78906,857,437,1074,649
motorbike 0.81475,411,254,431,284
motorbike 0.75823,758,522,841,599
motorbike 0.72538,573,264,617,310
person 0.51170,576,271,612,306
motorbike 0.61023,150,540,199,622
motorbike 0.59908,324,253,344,281
car 0.94078,283,428,450,605
car 0.83546,643,358,838,510
car 0.81979,212,359,339,486
person 0.89004,770,471,826,554
person 0.83734,399,378,439,452
person 0.81371,292,646,361,717
