object_probs,left,top,right,bottom
truck 0.98596,703,523,1079,719
truck 0.92485,337,506,631,708
truck 0.72485,970,387,1079,555
motorbike 0.94155,528,290,559,325
motorbike 0.70801,150,537,198,622
motorbike 0.52454,392,261,413,300
motorbike 0.50043,582,274,611,305
car 0.94983,293,232,342,276
car 0.93214,414,271,504,354
car 0.91036,286,422,440,603
car 0.86469,223,363,341,486
car 0.78410,219,340,291,406
car 0.52888,287,199,314,219
person 0.61821,595,567,645,633
person 0.54677,595,269,622,304
person 0.52117,529,280,554,306
