object_probs,left,top,right,bottom
motorbike 0.95457,543,442,604,510
motorbike 0.88834,817,364,880,423
motorbike 0.83334,935,503,1012,575
motorbike 0.54519,602,597,683,718
car 0.99694,404,291,514,375
car 0.99527,622,418,831,556
car 0.99438,501,276,610,353
car 0.98557,626,325,778,420
car 0.98434,493,344,643,447
car 0.97983,286,242,330,288
car 0.97210,935,545,1078,719
car 0.95261,259,513,445,716
car 0.62339,236,314,315,383
person 0.91840,547,671,609,719
person 0.84411,547,414,598,493
person 0.78375,823,341,864,406
person 0.71826,949,467,1011,528
