object_probs,left,top,right,bottom
truck 0.92914,722,544,1078,719
truck 0.91904,338,506,629,708
motorbike 0.87784,556,308,584,337
motorbike 0.69509,151,538,198,622
motorbike 0.53306,407,265,427,307
motorbike 0.51254,548,286,587,335
car 0.97641,300,233,357,283
car 0.90147,286,422,439,599
car 0.80743,220,365,341,486
car 0.79966,435,275,517,356
car 0.78577,213,340,293,407
car 0.57124,287,200,313,219
person 0.91084,551,291,580,328
person 0.77673,457,255,474,279
person 0.69758,595,566,645,633
person 0.62059,596,268,622,303
