object_probs,left,top,right,bottom
motorbike 0.96605,600,379,642,434
motorbike 0.95567,395,328,423,368
motorbike 0.93192,739,379,789,434
motorbike 0.87513,522,357,561,413
motorbike 0.83528,453,350,487,392
motorbike 0.78064,157,560,202,632
car 0.86255,305,223,354,258
car 0.74618,289,207,317,238
car 0.59051,205,350,329,482
person 0.91983,599,359,640,421
person 0.90223,394,312,420,348
person 0.89522,453,331,485,369
person 0.83875,739,354,785,425
person 0.78786,599,355,630,388
person 0.77320,518,344,557,404
