object_probs,left,top,right,bottom
truck 0.93021,315,498,630,707
bus 0.76096,855,435,1071,638
motorbike 0.95311,544,398,590,461
motorbike 0.87038,299,247,314,270
motorbike 0.86718,721,358,766,418
motorbike 0.72530,148,536,197,623
car 0.95534,577,324,742,471
car 0.89563,210,356,340,487
car 0.75364,287,426,437,601
person 0.88986,546,375,586,449
person 0.77171,297,237,314,265
person 0.71222,586,264,625,318
person 0.68333,236,513,284,602
person 0.58040,133,509,206,613
person 0.53266,548,377,579,411
