object_probs,left,top,right,bottom
truck 0.92767,333,503,614,707
truck 0.54627,849,429,1070,625
motorbike 0.95793,780,384,832,440
motorbike 0.91679,478,287,506,319
motorbike 0.85598,309,228,328,252
motorbike 0.72737,482,358,518,414
person 0.76432 motorbike 0.57226,478,273,504,307
motorbike 0.55830,206,480,256,552
car 0.98321,539,322,684,436
car 0.97629,214,363,338,487
car 0.97303,286,426,439,599
person 0.95633,367,383,408,440
person 0.80983,780,356,823,421
person 0.78443,483,339,517,407
person 0.67279,779,355,814,390
person 0.52052,309,214,327,242
person 0.51029,484,339,506,368
