object_probs,left,top,right,bottom
truck 0.70985,652,360,849,511
bus 0.95634,867,432,1079,625
motorbike 0.91974,376,285,405,320
motorbike 0.85673,306,236,331,265
motorbike 0.79716,537,305,565,344
motorbike 0.79409,511,483,561,548
motorbike 0.78076,575,271,611,306
motorbike 0.74639,334,266,355,293
person 0.62272 motorbike 0.64891,375,272,401,306
motorbike 0.59096,333,256,352,283
motorbike 0.51502,309,247,334,270
motorbike 0.50309,151,538,199,624
car 0.97975,285,426,449,599
car 0.82686,214,358,336,488
car 0.80048,649,358,839,513
person 0.88776,510,437,555,516
person 0.76001,297,653,375,719
person 0.62810,490,543,538,596
person 0.54945,120,482,197,609
