object_probs,left,top,right,bottom
truck 0.91070,341,501,609,710
truck 0.58652,822,418,1061,611
bus 0.62522,820,433,1050,582
motorbike 0.94470,476,288,503,322
motorbike 0.87180,453,346,478,384
motorbike 0.76369,656,349,692,384
motorbike 0.71085,423,267,444,294
motorbike 0.67239,154,560,199,631
person 0.63958 motorbike 0.63151,650,320,690,378
motorbike 0.63082,582,261,628,307
car 0.97556,511,312,644,416
car 0.95207,285,424,439,598
car 0.91797,222,351,329,491
person 0.90969,476,273,502,308
person 0.86593,447,320,479,380
person 0.76160,812,378,863,441
person 0.71179,533,500,605,564
person 0.67265,338,361,374,424
person 0.64185,215,521,261,602
person 0.60297,446,322,474,348
person 0.58176,594,566,643,637
