object_probs,left,top,right,bottom
truck 0.54102,674,370,879,544
bus 0.90371,966,493,1079,692
motorbike 0.94892,465,402,505,466
motorbike 0.93017,561,404,604,469
motorbike 0.73973,570,264,616,310
motorbike 0.57737,169,552,220,643
car 0.98185,284,284,351,348
car 0.89248,355,521,585,716
car 0.83971,301,237,330,261
car 0.79679,231,372,357,494
car 0.78797,677,376,891,530
car 0.50394,290,200,313,218
person 0.93954,556,376,598,444
person 0.84274,465,378,498,411
person 0.82053,383,319,428,377
person 0.68651,556,373,592,410
person 0.64313,390,313,422,347
person 0.62859,464,380,502,446
