object_probs,left,top,right,bottom
truck 0.70286,325,496,584,699
motorbike 0.96880,875,605,996,716
motorbike 0.96402,988,575,1078,701
motorbike 0.93903,375,248,394,276
motorbike 0.87780,734,577,814,690
person 0.60897 motorbike 0.76575,308,270,330,308
motorbike 0.69710,155,558,201,635
car 0.97305,413,261,487,312
car 0.91801,248,301,323,370
car 0.78712,290,197,315,218
person 0.86937,898,565,981,691
person 0.71338,744,539,800,617
person 0.68633,144,502,194,613
person 0.57308,311,256,330,283
person 0.52438,1009,545,1073,612
