object_probs,left,top,right,bottom
car 0.54817 truck 0.73620,683,376,899,531
bus 0.89244,986,486,1079,697
motorbike 0.95395,482,423,523,486
motorbike 0.92932,578,420,623,480
motorbike 0.69302,119,505,163,568
motorbike 0.68852,571,262,614,311
motorbike 0.64247,394,340,441,391
car 0.98324,284,288,358,358
car 0.96380,301,235,335,263
car 0.91846,235,395,356,499
car 0.79873,290,200,312,217
car 0.70990,363,545,587,715
car 0.70908,216,351,299,423
person 0.94786,575,384,618,442
person 0.94576,396,318,439,382
person 0.68454,483,394,519,429
person 0.58932,482,398,522,468
person 0.55039,117,467,161,525
