object_probs,left,top,right,bottom
motorbike 0.94721,555,381,598,432
motorbike 0.93887,345,245,371,282
motorbike 0.93133,422,381,467,443
motorbike 0.85053,701,363,748,412
motorbike 0.79758,374,289,398,329
motorbike 0.61105,433,288,499,338
car 0.98662,223,363,348,480
car 0.97384,358,543,571,716
car 0.89732,548,448,760,640
person 0.75291,424,363,464,426
person 0.72767,345,232,368,264
person 0.67704,555,356,586,389
person 0.67084,238,647,314,719
person 0.56296,712,338,735,371
person 0.53628,704,342,744,401
