object_probs,left,top,right,bottom
truck 0.62449,678,373,875,525
bus 0.95491,889,438,1072,675
motorbike 0.90409,413,351,440,392
motorbike 0.79012,497,357,535,412
motorbike 0.76012,349,306,388,343
motorbike 0.63676,571,262,616,310
motorbike 0.55643,866,645,951,719
motorbike 0.52222,152,559,199,632
car 0.96529,205,356,343,483
car 0.96238,318,459,522,709
car 0.72779,280,284,328,329
car 0.70367,677,362,874,514
person 0.82210,785,643,858,719
person 0.80582,494,333,523,368
person 0.76101,411,331,437,361
person 0.67357,120,482,198,609
person 0.64547,496,340,532,402
person 0.61879,353,291,386,325
