object_probs,left,top,right,bottom
motorbike 0.86733,827,607,943,713
motorbike 0.69204,609,641,686,719
motorbike 0.57354,936,494,1023,575
car 0.99878,329,260,404,328
car 0.98856,932,540,1079,719
car 0.98789,582,307,726,405
car 0.98775,620,413,828,560
car 0.98468,289,361,413,478
car 0.97477,805,376,1038,520
car 0.96458,494,348,642,462
car 0.93735,258,539,465,704
car 0.92088,445,302,573,401
person 0.91703,548,673,609,719
person 0.83128,838,566,932,701
person 0.68267,838,560,920,636
person 0.58708,602,570,682,698
