object_probs,left,top,right,bottom
truck 0.90479,345,509,617,705
truck 0.60372,602,332,756,464
car 0.53112,605,340,758,474
motorbike 0.92719,785,405,848,462
motorbike 0.72590,583,319,626,385
motorbike 0.67644,153,560,199,631
motorbike 0.64051,347,267,367,296
motorbike 0.62170,381,399,422,462
motorbike 0.51074,592,270,624,304
car 0.98381,388,265,474,335
car 0.92938,284,427,438,604
car 0.79906,215,356,339,486
person 0.87286,708,335,731,366
person 0.74440,594,565,645,634
person 0.55135,348,253,369,277
