object_probs,left,top,right,bottom
truck 0.88585,343,510,616,704
motorbike 0.80738,775,404,824,451
motorbike 0.75898,824,385,886,443
motorbike 0.68087,153,561,199,631
motorbike 0.65236,344,267,365,297
motorbike 0.52031,594,269,623,304
car 0.98106,385,267,471,332
car 0.93382,283,426,440,604
car 0.78994,223,352,325,487
car 0.70388,596,340,749,473
person 0.75420,594,565,645,634
person 0.72641,699,335,721,364
person 0.70252,763,371,788,410
person 0.61216,341,255,360,280
person 0.58998,360,235,378,260
person 0.58185,372,369,402,408
person 0.56287,695,330,713,357
person 0.54970,433,252,448,275
