object_probs,left,top,right,bottom
truck 0.83731,343,499,628,704
motorbike 0.96672,415,264,440,296
motorbike 0.92785,636,363,681,417
person 0.55683 motorbike 0.91379,356,284,381,325
person 0.59085 motorbike 0.84181,555,310,585,349
motorbike 0.81484,710,360,758,407
motorbike 0.77594,150,539,198,622
motorbike 0.73268,560,325,586,357
car 0.96318,226,377,344,484
car 0.92960,286,422,437,605
person 0.94017,637,341,676,401
person 0.87802,267,661,331,719
person 0.73204,148,508,196,605
person 0.72336,414,258,437,286
person 0.70016,720,332,746,365
person 0.64591,357,280,375,307
person 0.56413,556,298,581,325
person 0.54178,712,340,757,401
