object_probs,left,top,right,bottom
truck 0.88465,340,507,624,711
person 0.63541 motorbike 0.94704,375,268,395,299
motorbike 0.91608,509,291,537,328
person 0.75949 motorbike 0.87000,305,250,323,283
motorbike 0.84765,415,266,435,294
motorbike 0.68940,236,562,276,640
motorbike 0.68609,147,533,195,626
motorbike 0.67864,346,235,366,259
person 0.80684 motorbike 0.64291,414,255,433,285
car 0.97352,221,360,330,452
car 0.94719,287,420,441,599
person 0.86064,229,504,278,612
person 0.69228,596,267,621,303
person 0.67984,514,280,534,303
person 0.57787,375,258,394,285
person 0.54179,143,513,194,608
