object_probs,left,top,right,bottom
truck 0.89988,327,501,637,705
truck 0.69828,752,555,1056,719
motorbike 0.68631,922,435,1007,519
motorbike 0.65429,400,247,420,278
motorbike 0.61679,804,401,848,455
motorbike 0.56090,418,419,461,492
motorbike 0.53319,151,538,197,623
person 0.79070 motorbike 0.52449,309,213,326,244
motorbike 0.52096,312,227,328,250
car 0.97448,415,264,508,347
car 0.92763,285,424,439,604
car 0.84532,214,360,338,486
person 0.83564,360,269,383,305
person 0.81054,808,367,834,413
person 0.72857,409,399,449,471
person 0.68261,594,566,645,634
