object_probs,left,top,right,bottom
truck 0.73641,349,204,442,289
motorbike 0.95904,888,420,959,478
motorbike 0.93495,598,328,639,368
motorbike 0.93471,527,286,560,324
motorbike 0.91209,476,268,501,303
motorbike 0.78642,402,438,451,503
person 0.64653 motorbike 0.60663,455,255,477,283
motorbike 0.53057,455,266,478,294
car 0.99393,448,340,586,443
person 0.89786,598,304,637,363
person 0.86866,404,402,450,468
person 0.70963,530,279,557,307
person 0.69419,898,395,947,468
person 0.66137,474,256,498,281
person 0.54906,603,302,625,327
person 0.50470,602,309,631,342
