object_probs,left,top,right,bottom
motorbike 0.91503,713,551,807,644
motorbike 0.87910,888,378,963,447
motorbike 0.79585,936,503,1009,575
motorbike 0.67869,610,642,685,719
car 0.99690,311,255,373,312
car 0.98843,258,336,366,441
car 0.98386,440,305,543,391
car 0.98334,504,355,640,460
car 0.97944,935,544,1077,719
car 0.97660,629,409,834,545
car 0.97101,708,351,895,475
car 0.97056,536,292,672,382
car 0.93472,259,537,463,706
person 0.95930,546,671,610,719
person 0.77208,948,466,1013,533
person 0.71095,726,498,777,573
person 0.60975,897,359,943,429
person 0.51048,603,576,682,698
