object_probs,left,top,right,bottom
truck 0.85997,330,489,634,705
motorbike 0.92845,685,384,736,439
motorbike 0.89438,577,327,607,366
motorbike 0.86549,740,361,789,413
motorbike 0.76878,424,266,451,302
motorbike 0.73280,363,287,389,329
motorbike 0.53901,151,539,199,623
car 0.95341,228,380,343,487
car 0.85131,290,422,437,603
person 0.91078,686,354,735,427
person 0.75714,740,340,781,405
person 0.70893,595,266,621,303
person 0.69362,282,682,317,719
person 0.62090,577,311,603,349
person 0.50536,584,272,607,304
person 0.50468,744,336,769,371
