object_probs,left,top,right,bottom
truck 0.65521,676,372,875,524
truck 0.55266,308,448,500,669
bus 0.96844,880,433,1072,667
person 0.64293 motorbike 0.86639,346,289,378,326
motorbike 0.82673,800,612,930,716
motorbike 0.74635,488,351,516,396
motorbike 0.70449,571,264,617,310
motorbike 0.70272,396,331,428,370
motorbike 0.69829,732,648,819,718
motorbike 0.65575,151,560,197,630
car 0.93933,314,456,504,690
car 0.93374,207,356,341,481
car 0.62599,674,361,877,517
person 0.70558,120,482,198,607
person 0.65565,396,315,423,344
person 0.61268,479,325,507,362
person 0.57183,349,279,371,306
person 0.56192,751,619,804,702
person 0.55161,481,323,518,386
person 0.53279,1034,433,1064,479
