object_probs,left,top,right,bottom
truck 0.90079,340,509,624,703
truck 0.70289,779,554,1070,719
bus 0.56609,707,366,890,546
motorbike 0.87678,947,456,1031,526
person 0.64645 motorbike 0.82161,335,231,353,256
motorbike 0.71436,381,284,403,321
motorbike 0.68596,150,536,197,624
motorbike 0.65857,429,447,504,509
car 0.95322,286,423,438,600
car 0.94230,439,282,547,363
car 0.91239,216,359,342,485
person 0.91264,966,414,1009,484
person 0.81531,594,566,646,634
person 0.73268,381,274,402,310
person 0.65208,452,426,492,486
person 0.60237,442,252,460,281
